admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs,month,season
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50.0,False,,Hairy Woodpecker,Picoides villosus,178262.0,85739.0,HAWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573.0,YTVI,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50.0,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50.0,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Visualization,,True,,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50.0,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Visualization,50.0,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Visualization,50.0,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50.0,False,,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50.0,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Visualization,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,50.0,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50.0,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50.0,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50.0,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,50.0,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,,,5,Spring
